Year,Month,DayofMonth,DayofWeek,ActualDepTime,ScheduledDepTime,ActualArrTime,ScheduledArrTime,Carrier,FlightNum,TailNum,ActualTotalTime,ScheduledTotalTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,ColY,ColZ,ColAA,ColAB,ColAC
2008,1,5,6,1808,1805,1948,2000,WN,2100,N520SW,160,175,149,-12,3,HOU,PHX,1020,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1115,1105,1254,1235,WN,1314,N724SW,219,210,195,19,10,HOU,SAN,1312,17,7,0,,0,10,0,9,0,0
2008,1,5,6,1244,1245,1334,1340,WN,63,N769SW,50,55,38,-6,-1,HOU,SAT,192,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,NA,840,NA,930,WN,626,,NA,50,NA,NA,NA,HOU,SAT,192,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,5,6,1033,1035,1119,1125,WN,2089,N522SW,46,50,38,-6,-2,HOU,SAT,192,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1504,1505,1550,1600,WN,2436,N630WN,46,55,36,-10,-1,HOU,SAT,192,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1712,1715,1802,1810,WN,3321,N770SA,50,55,35,-8,-3,HOU,SAT,192,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1912,1915,2105,2110,WN,678,N253WN,113,115,101,-5,-3,HOU,STL,687,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1310,1300,1501,1455,WN,2176,N522SW,111,115,100,6,10,HOU,STL,687,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,939,935,1122,1130,WN,3845,N731SA,103,115,93,-8,4,HOU,STL,687,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1500,1455,1748,1755,WN,29,N609SW,108,120,96,-7,5,HOU,TPA,781,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,753,755,1035,1055,WN,201,N713SW,102,120,91,-20,-2,HOU,TPA,781,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1837,1825,2125,2125,WN,649,N503SW,108,120,95,0,12,HOU,TPA,781,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1129,1105,1419,1405,WN,968,N699SW,110,120,96,14,24,HOU,TPA,781,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1059,1100,1219,1220,WN,713,N627SW,80,80,71,-1,-1,HOU,TUL,453,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1631,1630,1750,1755,WN,878,N511SW,79,85,71,-5,1,HOU,TUL,453,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1416,1415,1510,1515,WN,1417,N506SW,54,60,43,-5,1,HRL,AUS,273,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,901,900,1004,1000,WN,18,N523SW,63,60,49,4,1,HRL,HOU,276,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1038,1040,1140,1140,WN,24,N511SW,62,60,53,0,-2,HRL,HOU,276,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1222,1210,1336,1310,WN,30,N436WN,74,60,54,26,12,HRL,HOU,276,3,17,0,,0,3,0,14,0,9
2008,1,5,6,1347,1340,1451,1440,WN,36,N664WN,64,60,53,11,7,HRL,HOU,276,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1738,1710,1841,1810,WN,50,N519SW,63,60,51,31,28,HRL,HOU,276,5,7,0,,0,0,0,3,0,28
2008,1,5,6,940,940,1031,1035,WN,1170,N614SW,51,55,43,-4,0,HRL,SAT,233,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1937,1940,2020,2030,WN,2023,N387SW,43,50,36,-10,-3,HRL,SAT,233,2,5,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,814,815,1053,1040,WN,2622,N407WN,339,325,314,13,-1,IAD,LAS,2066,13,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1458,1450,1714,1710,WN,657,N483WN,136,140,114,4,8,IAD,MCO,758,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,941,940,1140,1200,WN,3760,N326SW,119,140,106,-20,1,IAD,MCO,758,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,910,910,1004,1010,WN,371,N493WN,114,120,99,-6,0,IAD,MDW,577,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1734,1720,1830,1820,WN,441,N667SW,116,120,100,10,14,IAD,MDW,577,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1509,1505,1601,1605,WN,897,N773SA,112,120,100,-4,4,IAD,MDW,577,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2059,2100,2148,2200,WN,999,N609SW,109,120,97,-12,-1,IAD,MDW,577,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1050,1045,1149,1145,WN,1342,N327SW,119,120,103,4,5,IAD,MDW,577,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2000,1955,2214,2225,WN,335,N410WN,134,150,121,-11,5,IAD,TPA,810,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,731,735,938,1000,WN,3231,N754SW,127,145,114,-22,-4,IAD,TPA,810,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,930,930,1101,1100,WN,1746,N608SW,91,90,76,1,0,IND,BWI,515,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1849,1755,2016,1925,WN,3920,N787SA,87,90,72,51,54,IND,BWI,515,2,13,0,,0,0,0,0,0,51
2008,1,5,6,1655,1640,1842,1835,WN,2448,N204WN,107,115,93,7,15,IND,JAX,688,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1842,1830,2005,1940,WN,509,N274WN,263,250,243,25,12,IND,LAS,1591,12,8,0,,0,4,0,13,0,8
2008,1,5,6,1039,1040,1153,1150,WN,535,N281WN,254,250,238,3,-1,IND,LAS,1591,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,749,750,815,825,WN,595,N644SW,86,95,71,-10,-1,IND,MCI,451,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1619,1620,1641,1655,WN,810,N415WN,82,95,67,-14,-1,IND,MCI,451,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,700,700,908,915,WN,100,N478WN,128,135,110,-7,0,IND,MCO,828,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1508,1510,1721,1725,WN,1333,N207WN,133,135,115,-4,-2,IND,MCO,828,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1450,1430,1454,1425,WN,829,N430WN,64,55,44,29,20,IND,MDW,162,3,17,0,,0,0,0,9,0,20
2008,1,5,6,1016,1020,1020,1010,WN,2272,N257WN,64,50,47,10,-4,IND,MDW,162,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1425,1425,1618,1625,WN,675,N445WN,233,240,216,-7,0,IND,PHX,1489,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,850,745,1033,955,WN,1144,N759GS,223,250,210,38,65,IND,PHX,1489,5,8,0,,0,38,0,0,0,0
2008,1,5,6,1309,1255,1515,1510,WN,4,N619SW,126,135,116,5,14,IND,TPA,838,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1411,1325,1516,1435,WN,54,N606SW,65,70,54,41,46,ISP,BWI,220,4,7,0,,0,10,0,0,0,31
2008,1,5,6,1625,1625,1732,1735,WN,623,N275WN,67,70,49,-3,0,ISP,BWI,220,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1844,1840,1950,1950,WN,717,N435WN,66,70,52,0,4,ISP,BWI,220,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1036,1025,1137,1135,WN,1013,N357SW,61,70,52,2,11,ISP,BWI,220,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,800,800,859,910,WN,2101,N444WN,59,70,47,-11,0,ISP,BWI,220,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1504,1455,1605,1605,WN,2553,N673AA,61,70,52,0,9,ISP,BWI,220,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1311,1255,1555,1610,WN,188,N273WN,164,195,153,-15,16,ISP,FLL,1093,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1925,1925,2213,2235,WN,1754,N902WN,168,190,156,-22,0,ISP,FLL,1093,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,640,635,921,945,WN,2275,N413WN,161,190,148,-24,5,ISP,FLL,1093,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,735,730,1034,1020,WN,550,N410WN,359,350,345,14,5,ISP,LAS,2283,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1949,1945,2216,2230,WN,362,N273WN,147,165,140,-14,4,ISP,MCO,972,2,5,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1006,1005,1240,1255,WN,543,N353SW,154,170,138,-15,1,ISP,MCO,972,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,706,710,942,1000,WN,1112,N385SW,156,170,135,-18,-4,ISP,MCO,972,14,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1316,1300,1603,1550,WN,1397,N469WN,167,170,143,13,16,ISP,MCO,972,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1443,1430,1731,1720,WN,3398,N404WN,168,170,149,11,13,ISP,MCO,972,13,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1702,1555,1935,1845,WN,3480,N780SW,153,170,143,50,67,ISP,MCO,972,4,6,0,,0,0,0,0,0,50
2008,1,5,6,828,830,951,955,WN,300,N230WN,143,145,125,-4,-2,ISP,MDW,765,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1703,1650,1824,1815,WN,422,N786SW,141,145,128,9,13,ISP,MDW,765,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1105,1105,1231,1230,WN,1837,N239WN,146,145,131,1,0,ISP,MDW,765,8,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1359,1355,1522,1520,WN,2871,N227WN,143,145,129,2,4,ISP,MDW,765,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1227,1230,1504,1530,WN,1056,N733SA,157,180,145,-26,-3,ISP,PBI,1052,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1733,1725,2010,2030,WN,2175,N725SW,157,185,146,-20,8,ISP,PBI,1052,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,720,720,950,1020,WN,3319,N900WN,150,180,140,-30,0,ISP,PBI,1052,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,647,640,938,955,WN,3667,N294WN,171,195,158,-17,7,ISP,RSW,1101,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1137,1140,1429,1440,WN,2006,N739GB,172,180,158,-11,-3,ISP,TPA,1034,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1515,1510,1800,1810,WN,3858,N214WN,165,180,152,-10,5,ISP,TPA,1034,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,648,635,928,935,WN,3928,N273WN,160,180,150,-7,13,ISP,TPA,1034,4,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,828,830,1126,1140,WN,534,N445WN,118,130,110,-14,-2,JAN,BWI,888,2,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1434,1435,1731,1745,WN,3244,N728SW,117,130,108,-14,-1,JAN,BWI,888,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1729,1730,1844,1850,WN,678,N253WN,75,80,63,-6,-1,JAN,HOU,359,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1853,1855,2006,2015,WN,942,N700GS,73,80,61,-9,-2,JAN,HOU,359,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1146,1145,1301,1305,WN,2124,N474WN,75,80,64,-4,1,JAN,HOU,359,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,942,945,1213,1225,WN,1035,N401WN,91,100,76,-12,-3,JAN,MCO,587,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,656,700,837,900,WN,449,N512SW,101,120,92,-23,-4,JAN,MDW,666,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1934,1935,2124,2130,WN,930,N385SW,110,115,100,-6,-1,JAN,MDW,666,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,927,925,936,940,WN,3430,N706SW,69,75,57,-4,2,JAX,BHM,365,2,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,755,755,821,825,WN,198,N213WN,86,90,73,-4,0,JAX,BNA,484,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1838,1825,1921,1900,WN,431,N617SW,103,95,74,21,13,JAX,BNA,484,18,11,0,,0,0,0,8,0,13
2008,1,5,6,1039,1040,1105,1110,WN,2195,N361SW,86,90,74,-5,-1,JAX,BNA,484,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1559,1535,1628,1610,WN,2804,N738CB,89,95,75,18,24,JAX,BNA,484,5,9,0,,0,0,0,0,0,18
2008,1,5,6,1054,1055,1237,1240,WN,516,N232WN,103,105,88,-3,-1,JAX,BWI,663,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1442,1440,1619,1625,WN,1331,N351SW,97,105,87,-6,2,JAX,BWI,663,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2050,2010,2224,2155,WN,3504,N251WN,94,105,83,29,40,JAX,BWI,663,3,8,0,,0,12,0,0,0,17
2008,1,5,6,1507,1500,1619,1615,WN,640,N338SW,72,75,59,4,7,JAX,FLL,318,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,943,850,1052,1000,WN,1396,N655WN,69,70,54,52,53,JAX,FLL,318,3,12,0,,0,52,0,0,0,0
2008,1,5,6,1239,1220,1402,1330,WN,3312,N610WN,83,70,60,32,19,JAX,FLL,318,5,18,0,,0,0,0,13,0,19
2008,1,5,6,1729,1730,1833,1840,WN,3948,N494WN,64,70,53,-7,-1,JAX,FLL,318,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1814,1735,1927,1905,WN,54,N606SW,133,150,121,22,39,JAX,HOU,816,4,8,0,,0,4,0,0,0,18
2008,1,5,6,750,750,948,955,WN,2272,N257WN,118,125,103,-7,0,JAX,IND,688,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1835,1825,1959,1955,WN,549,N650SW,84,90,73,4,10,JAX,ORF,543,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,820,820,946,945,WN,3604,N250WN,86,85,74,1,0,JAX,ORF,543,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1712,1650,1908,1905,WN,23,N333SW,116,135,100,3,22,JAX,PHL,742,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,903,900,951,950,WN,1574,N463WN,48,50,35,1,3,JAX,TPA,180,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1852,1850,1948,1945,WN,2019,N676SW,56,55,40,3,2,JAX,TPA,180,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1603,1445,1816,1710,WN,500,N219WN,73,85,60,66,78,LAS,ABQ,487,4,9,0,,0,3,0,0,0,63
2008,1,5,6,942,935,1200,1200,WN,778,N392SW,78,85,59,0,7,LAS,ABQ,487,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1250,1230,1534,1500,WN,1171,N280WN,104,90,60,34,20,LAS,ABQ,487,4,40,0,,0,0,0,15,0,19
2008,1,5,6,1652,1600,1907,1825,WN,1925,N514SW,75,85,59,42,52,LAS,ABQ,487,5,11,0,,0,14,0,0,0,28
2008,1,5,6,1952,1915,2209,2140,WN,2457,N343SW,77,85,60,29,37,LAS,ABQ,487,5,12,0,,0,0,0,0,0,29
2008,1,5,6,1809,1655,131,30,WN,302,N724SW,262,275,248,61,74,LAS,ALB,2237,3,11,0,,0,0,6,0,0,55
2008,1,5,6,1302,1155,1713,1555,WN,1079,N297WN,131,120,87,78,67,LAS,AMA,758,4,40,0,,0,2,0,11,0,65
2008,1,5,6,1240,1240,1742,1720,WN,155,N428WN,182,160,128,22,0,LAS,AUS,1090,5,49,0,,0,0,0,22,0,0
2008,1,5,6,703,700,1129,1140,WN,913,N310SW,146,160,130,-11,3,LAS,AUS,1090,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2112,2015,132,50,WN,2021,N293,140,155,129,42,57,LAS,AUS,1090,4,7,0,,0,18,0,0,0,24
2008,1,5,6,2011,1640,334,25,WN,1018,N429WN,263,285,250,189,211,LAS,BDL,2298,4,9,0,,0,4,0,0,0,185
2008,1,5,6,906,905,1420,1430,WN,3948,N494WN,194,205,179,-10,1,LAS,BHM,1618,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1249,1240,1836,1810,WN,419,N248WN,227,210,183,26,9,LAS,BNA,1588,6,38,0,,0,2,0,17,0,7
2008,1,5,6,1531,1440,2044,2010,WN,2032,N271WN,193,210,178,34,51,LAS,BNA,1588,5,10,0,,0,12,0,0,0,22
2008,1,5,6,2108,1930,213,55,WN,3940,N421LV,185,205,173,78,98,LAS,BNA,1588,4,8,0,,0,0,24,0,0,54
2008,1,5,6,941,920,1215,1210,WN,71,N440LV,94,110,74,5,21,LAS,BOI,520,2,18,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1600,1535,1850,1825,WN,538,N378SW,110,110,74,25,25,LAS,BOI,520,23,13,0,,0,0,17,0,0,8
2008,1,5,6,1815,1715,115,25,WN,2383,N425LV,240,250,226,50,60,LAS,BUF,1987,3,11,0,,0,41,0,0,0,9
2008,1,5,6,822,825,927,925,WN,136,N240WN,65,60,50,2,-3,LAS,BUR,223,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2027,2015,2128,2115,WN,219,N256WN,61,60,51,13,12,LAS,BUR,223,2,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1842,1805,1942,1905,WN,604,N386SW,60,60,49,37,37,LAS,BUR,223,2,9,0,,0,0,0,0,0,37
2008,1,5,6,2026,1910,2125,2010,WN,1072,N798SW,59,60,49,75,76,LAS,BUR,223,2,8,0,,0,29,0,0,0,46
2008,1,5,6,1356,1355,1514,1500,WN,1328,N629SW,78,65,53,14,1,LAS,BUR,223,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1136,1050,1253,1155,WN,1586,N330SW,77,65,49,58,46,LAS,BUR,223,2,26,0,,0,0,13,12,0,33
2008,1,5,6,1251,1250,1426,1355,WN,1838,N514SW,95,65,49,31,1,LAS,BUR,223,2,44,0,,0,0,0,31,0,0
2008,1,5,6,1638,1630,1742,1740,WN,2284,N401WN,64,70,51,2,8,LAS,BUR,223,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,916,915,1033,1020,WN,2699,N210WN,77,65,51,13,1,LAS,BUR,223,2,24,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1249,1220,1425,1325,WN,2874,N671SW,96,65,51,60,29,LAS,BUR,223,3,42,0,,0,29,0,31,0,0
2008,1,5,6,1521,1455,1631,1555,WN,3237,N422WN,70,60,56,36,26,LAS,BUR,223,2,12,0,,0,0,0,10,0,26
2008,1,5,6,1246,1235,2025,2005,WN,683,N551WN,279,270,240,20,11,LAS,BWI,2106,4,35,0,,0,0,11,9,0,0
2008,1,5,6,848,845,1607,1610,WN,1774,N229WN,259,265,242,-3,3,LAS,BWI,2106,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1832,1730,140,50,WN,2632,N439WN,248,260,234,50,62,LAS,BWI,2106,4,10,0,,0,35,0,0,0,15
2008,1,5,6,1006,955,1707,1655,WN,660,N277WN,241,240,227,12,11,LAS,CLE,1825,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1839,1740,115,30,WN,564,N432WN,216,230,196,45,59,LAS,CMH,1772,7,13,0,,0,11,0,0,0,34
2008,1,5,6,1219,1200,1923,1850,WN,991,N790SW,244,230,207,33,19,LAS,CMH,1772,4,33,0,,0,6,0,14,0,13
2008,1,5,6,740,700,1025,955,WN,85,N309SW,105,115,79,30,40,LAS,DEN,629,15,11,0,,0,30,0,0,0,0
2008,1,5,6,1119,1030,1400,1320,WN,157,N295WN,101,110,77,40,49,LAS,DEN,629,8,16,0,,0,37,0,0,0,3
2008,1,5,6,1454,1315,1728,1610,WN,759,N735SA,94,115,74,78,99,LAS,DEN,629,8,12,0,,0,22,0,0,0,56
2008,1,5,6,2016,1955,2307,2245,WN,908,N623SW,111,110,97,22,21,LAS,DEN,629,5,9,0,,0,0,0,1,0,21
2008,1,5,6,1542,1415,1819,1710,WN,1040,N212WN,97,115,78,69,87,LAS,DEN,629,6,13,0,,0,0,4,0,0,65
2008,1,5,6,1643,1600,1929,1900,WN,2907,N521SW,106,120,92,29,43,LAS,DEN,629,5,9,0,,0,1,0,0,0,28
2008,1,5,6,1644,1550,1913,1825,WN,258,N633SW,89,95,75,48,54,LAS,ELP,584,3,11,0,,0,8,0,0,0,40
2008,1,5,6,1055,1040,1330,1320,WN,2280,N642WN,95,100,76,10,15,LAS,ELP,584,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1142,1050,1401,1325,WN,1866,N245WN,139,155,121,36,52,LAS,GEG,806,4,14,0,,0,4,0,0,0,32
2008,1,5,6,1734,1620,1943,1850,WN,2803,N376SW,129,150,115,53,74,LAS,GEG,806,4,10,0,,0,25,0,0,0,28
2008,1,5,6,1143,1140,1638,1640,WN,189,N473WN,175,180,155,-2,3,LAS,HOU,1235,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2021,1855,58,2340,WN,292,N674AA,157,165,146,78,86,LAS,HOU,1235,3,8,0,,0,14,0,0,0,64
2008,1,5,6,1839,1735,2321,2230,WN,719,N791SW,162,175,149,51,64,LAS,HOU,1235,2,11,0,,0,1,0,0,0,50
2008,1,5,6,741,740,1226,1235,WN,3244,N728SW,165,175,155,-9,1,LAS,HOU,1235,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1607,1525,2313,2245,WN,1027,N740SW,246,260,229,28,42,LAS,IAD,2066,4,13,0,,0,15,0,0,0,13
2008,1,5,6,2052,1820,312,55,WN,1924,N274WN,200,215,182,137,152,LAS,IND,1591,9,9,0,,0,0,0,0,0,137
2008,1,5,6,1147,1050,1823,1725,WN,3920,N787SA,216,215,183,58,57,LAS,IND,1591,8,25,0,,0,55,0,1,0,2
2008,1,5,6,1619,1510,5,2255,WN,3144,N416WN,286,285,266,70,69,LAS,ISP,2283,4,16,0,,0,51,0,1,0,18
2008,1,5,6,1746,1715,1856,1820,WN,82,N293,70,65,51,36,31,LAS,LAX,236,6,13,0,,0,12,0,5,0,19
2008,1,5,6,1843,1825,1948,1930,WN,317,N411WN,65,65,49,18,18,LAS,LAX,236,6,10,0,,0,0,0,12,0,6
2008,1,5,6,1556,1455,1706,1600,WN,354,N646SW,70,65,48,66,61,LAS,LAX,236,10,12,0,,0,38,0,5,0,23
2008,1,5,6,1437,1420,1548,1525,WN,663,N634SW,71,65,52,23,17,LAS,LAX,236,9,10,0,,0,0,8,6,0,9
2008,1,5,6,721,720,827,825,WN,685,N409WN,66,65,46,2,1,LAS,LAX,236,10,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1250,1250,1432,1355,WN,784,N454WN,102,65,48,37,0,LAS,LAX,236,6,48,0,,0,0,0,37,0,0
2008,1,5,6,1156,840,1312,945,WN,790,N282WN,76,65,47,207,196,LAS,LAX,236,10,19,0,,0,0,0,26,0,181
2008,1,5,6,1728,1525,1853,1630,WN,1061,N281WN,85,65,49,143,123,LAS,LAX,236,8,28,0,,0,13,0,20,0,110
2008,1,5,6,754,750,901,855,WN,1653,N465WN,67,65,47,6,4,LAS,LAX,236,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1211,1200,1334,1310,WN,1928,N489WN,83,70,48,24,11,LAS,LAX,236,5,30,0,,0,0,0,13,0,11
2008,1,5,6,2115,2005,2223,2115,WN,2367,N642WN,68,70,48,68,70,LAS,LAX,236,11,9,0,,0,21,0,0,0,47
2008,1,5,6,1040,1025,1201,1135,WN,3655,N792SW,81,70,47,26,15,LAS,LAX,236,10,24,0,,0,14,0,11,0,1
2008,1,5,6,1113,1100,1503,1500,WN,2382,N743SW,110,120,91,3,13,LAS,LBB,775,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,817,815,1317,1310,WN,2317,N205WN,180,175,149,7,2,LAS,LIT,1295,15,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1215,1105,1642,1505,WN,138,N658SW,147,120,99,97,70,LAS,MAF,796,3,45,0,,0,18,0,27,0,52
2008,1,5,6,1247,1210,1800,1700,WN,213,N350SW,193,170,143,60,37,LAS,MCI,1140,3,47,0,,0,4,0,23,0,33
2008,1,5,6,1637,1530,2103,2020,WN,615,N205WN,146,170,133,43,67,LAS,MCI,1140,3,10,0,,0,40,0,0,0,3
2008,1,5,6,2004,1905,29,2350,WN,1004,N359SW,145,165,133,39,59,LAS,MCI,1140,4,8,0,,0,8,0,0,0,31
2008,1,5,6,652,650,1126,1135,WN,2972,N302SW,154,165,144,-9,2,LAS,MCI,1140,3,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1051,940,1532,1430,WN,3068,N384SW,161,170,139,62,71,LAS,MCI,1140,5,17,0,,0,62,0,0,0,0
2008,1,5,6,1305,1250,2048,2015,WN,843,N217JC,283,265,233,33,15,LAS,MCO,2039,11,39,0,,0,11,0,18,0,4
2008,1,5,6,1508,1500,2020,2030,WN,74,N289CT,192,210,176,-10,8,LAS,MDW,1521,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1013,1010,1538,1540,WN,103,N464WN,205,210,191,-2,3,LAS,MDW,1521,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,645,645,1205,1210,WN,227,N715SW,200,205,184,-5,0,LAS,MDW,1521,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1105,1050,1625,1620,WN,335,N410WN,200,210,181,5,15,LAS,MDW,1521,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1505,1415,2011,1945,WN,396,N200WN,186,210,168,26,50,LAS,MDW,1521,5,13,0,,0,0,1,0,0,25
2008,1,5,6,1221,1145,1815,1720,WN,693,N758SW,234,215,187,55,36,LAS,MDW,1521,6,41,0,,0,0,0,19,0,36
2008,1,5,6,952,935,1515,1505,WN,910,N251WN,203,210,183,10,17,LAS,MDW,1521,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1846,1700,2348,2230,WN,1865,N457WN,182,210,168,78,106,LAS,MDW,1521,4,10,0,,0,18,0,0,0,60
2008,1,5,6,1942,1845,54,5,WN,2025,N776WN,192,200,177,49,57,LAS,MDW,1521,5,10,0,,0,15,0,0,0,34
2008,1,5,6,1923,1815,37,2335,WN,2450,N424WN,194,200,183,62,68,LAS,MDW,1521,3,8,0,,0,18,0,0,0,44
2008,1,5,6,1424,1310,1943,1845,WN,3232,N742SW,199,215,183,58,74,LAS,MDW,1521,6,10,0,,0,8,0,0,0,50
2008,1,5,6,1716,1645,47,35,WN,767,N444WN,271,290,258,12,31,LAS,MHT,2356,3,10,0,,0,NA,NA,NA,NA,NA
